OBS.,ANSWERED,INCOME,FEMALE,AGE,JOB,NUM_DEPENDENTS,RENT,OWN_RES,NEW_CAR,CHK_ACCT,SAV_ACCT,NUM_ACCTS,MOBILE,PRODUCT
1430838,1,60780,0,32,2,1,0,1,1,1,0,3,0,2
1430907,1,11260,0,21,2,1,1,0,0,3,4,1,0,2
1431218,1,30770,0,52,2,1,0,1,0,3,0,2,0,4
1431230,0,30600,0,28,2,1,0,1,0,1,0,3,0,0
1431617,1,51520,0,25,2,1,0,1,0,2,0,3,0,2
1432201,1,20730,0,28,2,1,0,1,0,3,1,2,0,2
1432413,0,109610,0,27,2,1,0,1,0,1,3,3,0,0
1432600,0,16700,0,22,2,1,0,1,0,1,0,1,0,0
1433139,0,7450,0,28,1,1,0,1,0,2,0,2,0,0
1433243,1,39720,0,25,2,1,1,0,0,3,0,3,0,4
1433902,0,13330,0,43,2,2,0,0,1,0,0,0,0,0
1434217,1,34300,0,31,2,2,0,1,0,3,2,4,0,2
1434751,1,23310,0,49,2,1,0,1,0,3,4,4,0,4
1436101,1,3430,0,27,2,1,0,1,0,0,0,1,0,1
1437061,0,27620,0,25,2,1,0,1,0,1,4,4,0,0
1437507,1,24150,0,34,2,1,0,1,0,1,0,2,0,2
1437643,0,36210,0,31,2,1,0,1,0,3,1,4,0,0
1437656,0,61430,0,58,1,1,0,0,0,0,0,4,1,0
1438673,0,23970,0,35,2,1,0,1,0,3,2,4,0,0
1438984,1,7070,0,30,2,1,0,1,0,3,0,2,0,2
1439301,0,20390,0,22,2,1,0,1,0,1,0,1,0,0
1439457,1,15950,0,51,2,2,0,1,0,3,0,3,0,2
1439700,0,31080,1,31,1,1,0,1,0,0,0,1,0,0
1439829,0,61990,0,28,2,1,1,0,0,0,0,2,0,0
1440467,1,27280,0,35,2,1,0,1,0,1,4,3,0,2
1440828,0,40570,1,43,2,1,0,1,0,1,0,3,0,0
1440916,1,59650,0,30,3,1,0,1,0,1,0,4,1,2
1441007,1,15740,0,50,2,1,0,1,0,3,0,2,0,2
1441038,0,31140,0,26,2,1,1,0,0,0,0,1,0,0
1441889,1,34470,0,35,1,2,0,1,0,3,2,2,0,3
1442195,0,25700,0,21,2,1,1,0,1,3,0,2,0,0
1442394,0,24060,0,23,2,1,1,0,0,0,0,3,0,0
1443000,0,13440,0,37,1,2,0,1,1,2,4,3,0,0
1443054,0,74850,0,53,3,1,0,1,0,3,4,0,1,0
1443636,1,20300,0,24,2,1,0,1,0,1,4,3,0,1
1444580,0,41100,0,23,2,2,1,0,0,0,0,4,0,0
1444718,0,7500,0,27,0,1,0,1,0,0,0,0,0,0
1445650,0,13330,0,43,2,2,0,0,1,0,0,0,0,0
1445817,1,30010,0,40,2,1,1,0,0,1,0,3,0,4
1446041,1,32130,0,25,2,1,1,0,0,1,2,1,0,3
1446655,1,11690,0,67,2,1,0,1,0,0,4,4,0,4
1447720,0,39660,0,33,2,1,1,0,1,0,0,4,0,0
1448046,1,27430,0,29,2,1,0,1,0,3,0,4,0,2
1448463,1,63040,0,36,2,1,0,1,0,3,4,4,0,4
1448463,0,8020,0,37,2,2,0,1,0,1,0,4,0,0
1448661,0,14420,0,23,2,1,1,0,1,0,0,3,0,0
1449319,0,19080,0,66,3,1,0,1,0,2,0,4,0,0
1449709,0,6970,0,46,2,1,0,1,1,0,0,1,0,0
1450017,1,18600,0,34,3,1,0,1,0,1,0,0,1,2
1450113,1,12620,0,25,2,1,0,1,0,3,0,2,0,2
1450393,1,27820,0,31,3,1,0,1,1,3,2,3,0,2
1450660,0,30310,0,21,2,1,1,0,0,1,1,2,0,0
1451168,0,49330,0,25,2,1,0,1,0,1,0,3,0,0
1451253,1,95660,0,31,2,1,0,1,0,3,0,2,0,2
1451499,1,13460,0,42,2,2,0,0,0,3,1,4,0,4
1451673,1,9990,0,25,2,1,0,1,0,3,4,4,0,2
1452214,1,35990,0,26,1,1,1,0,0,0,0,3,0,4
1452303,1,20300,0,24,2,1,0,1,0,1,4,3,0,1
1452593,0,15300,0,32,2,1,0,1,1,3,0,2,0,0
1452640,1,15910,0,34,3,1,0,1,0,3,1,3,0,3
1452882,1,3380,0,52,2,1,0,1,0,0,2,4,0,4
1453411,1,15770,0,20,2,1,0,1,0,1,3,1,0,1
1453432,0,74850,0,53,3,1,0,1,0,3,4,0,1,0
1454611,1,15420,0,36,2,1,0,1,0,3,0,3,0,4
1454818,0,78550,0,25,2,1,0,1,1,3,0,2,0,0
1455044,0,12460,0,23,1,1,0,1,1,1,0,1,0,0
1455170,1,77210,0,30,2,1,0,1,0,0,4,1,0,2
1455351,0,123890,0,37,2,1,0,0,1,1,4,2,0,0
1455897,1,20300,0,24,2,1,0,1,0,1,4,3,0,1
1456156,1,34480,0,74,1,1,0,1,0,3,0,3,0,4
1458344,0,74850,0,53,3,1,0,1,0,3,4,0,1,0
1458652,1,51170,0,26,2,1,0,1,0,3,0,3,0,4
1458827,1,9320,0,24,2,1,0,1,0,3,0,2,0,2
1458963,1,73080,0,70,3,1,0,0,1,1,0,0,0,4
1458970,0,25800,0,41,1,2,0,1,0,3,2,1,0,0
1459084,1,47950,0,30,3,1,0,1,0,1,0,1,0,1
1459089,0,109740,0,26,3,1,0,1,0,3,0,0,0,0
1459457,0,11990,0,60,1,1,0,1,1,0,0,4,0,0
1459506,0,16700,0,22,2,1,0,1,0,1,0,1,0,0
1459735,1,6820,0,51,2,1,0,1,1,3,1,3,0,3
1460081,0,41100,0,23,2,2,1,0,0,0,0,4,0,0
1460182,1,9830,0,19,1,1,1,0,0,1,3,1,0,4
1460223,1,5710,0,65,2,1,0,1,1,0,0,4,0,4
1460248,1,20300,0,24,2,1,0,1,0,1,4,3,0,1
1460304,0,39660,0,33,2,1,1,0,1,0,0,4,0,0
1460538,1,13910,0,27,2,1,0,1,0,1,0,2,0,1
1460914,1,6720,0,54,0,1,0,1,1,3,0,0,0,4
1461134,1,19250,0,26,2,1,0,1,0,2,0,2,0,2
1461865,0,123890,0,37,2,1,0,0,1,1,4,2,0,0
1462143,0,20390,0,22,2,1,0,1,0,1,0,1,0,0
1462157,1,6250,0,26,1,1,0,1,0,1,0,1,0,1
1462334,1,13300,0,26,2,1,0,1,1,2,0,1,0,1
1462550,1,13640,0,64,2,1,0,1,1,3,0,2,0,4
1462559,1,21210,0,30,2,1,0,1,1,0,0,2,0,2
1462824,0,6090,0,26,0,1,0,1,0,2,0,1,0,0
1463420,1,15910,0,34,3,1,0,1,0,3,1,3,0,3
1464213,1,11260,0,21,2,1,1,0,0,3,4,1,0,2
1464335,1,64190,0,44,3,2,0,0,0,0,0,4,1,4
1464487,0,9510,0,27,2,1,1,0,0,1,1,1,0,0
1464518,1,12010,0,26,2,1,0,1,1,1,0,1,0,1
1464608,0,48170,0,31,2,1,0,1,1,0,0,3,0,0
1464653,1,15200,0,63,2,1,0,1,0,3,4,4,0,4
1465088,1,29100,0,34,3,1,0,0,0,0,0,3,1,1
1465199,0,34990,0,29,2,1,0,1,1,0,0,2,0,0
1465677,0,21240,0,24,2,1,1,0,0,0,0,2,0,0
1465948,1,27790,0,21,2,1,1,0,0,1,0,2,1,3
1466318,1,61100,0,31,2,1,0,0,0,3,0,2,0,3
1466447,1,33680,0,23,2,1,1,0,0,3,3,4,1,4
1466558,1,23230,0,24,2,1,1,0,0,1,0,3,0,4
1466704,1,29100,0,34,3,1,0,0,0,0,0,3,1,1
1466738,0,6970,0,46,2,1,0,1,1,0,0,1,0,0
1466854,0,23970,0,35,2,1,0,1,0,3,2,4,0,0
1467099,1,14690,0,41,1,1,1,0,1,3,1,4,0,4
1467352,0,15010,0,34,3,1,0,1,0,1,0,4,0,0
1467434,0,68500,0,34,3,2,0,1,1,1,1,0,0,0
1467551,0,11880,0,39,2,2,0,1,0,1,0,4,0,0
1468131,1,18870,0,28,2,1,0,1,0,1,4,2,0,4
1468445,0,83350,0,47,2,1,0,0,0,0,4,4,1,0
1469138,0,19350,1,31,2,1,0,1,0,1,0,4,0,0
1469152,1,19630,0,31,3,2,1,0,0,3,0,3,0,2
1469398,1,14030,0,28,2,1,1,0,1,0,0,2,0,4
1470194,1,11680,0,27,1,1,0,1,1,0,0,2,0,3
1470230,1,63040,0,36,2,1,0,1,0,3,4,4,0,4
1470488,0,9590,0,29,2,1,0,1,0,1,0,2,0,0
1470555,1,14590,0,43,1,1,0,1,0,3,0,2,0,2
1470965,1,15740,0,50,2,1,0,1,0,3,0,2,0,2
1471138,1,7170,0,52,2,1,0,1,0,3,0,4,0,4
1471266,1,38350,0,45,1,1,0,1,0,3,4,4,0,4
1471622,1,11540,0,57,1,1,0,1,0,3,1,0,0,4
1472274,1,31040,0,31,2,1,0,1,0,0,0,3,0,1
1472299,1,35990,0,26,1,1,1,0,0,0,0,3,0,4
1472391,1,14590,0,43,1,1,0,1,0,3,0,2,0,2
1473208,1,23150,0,52,1,1,0,1,0,0,0,4,0,4
1473579,0,39660,0,33,2,1,1,0,1,0,0,4,0,0
1473606,0,30920,0,22,2,1,1,0,0,1,1,1,0,0
1473674,1,48110,0,24,1,1,1,0,0,3,4,3,1,4
1473846,1,86130,0,27,2,1,0,1,0,3,3,2,1,2
1474152,0,47360,0,25,1,1,0,1,0,1,0,1,0,0
1474261,0,24620,0,22,2,1,0,1,0,0,0,2,0,0
1474370,1,14030,0,28,2,1,1,0,1,0,0,2,0,4
1474465,1,38350,0,45,1,1,0,1,0,3,4,4,0,4
1474931,0,69990,0,34,2,1,0,1,0,0,0,3,0,0
1475630,1,18600,0,34,3,1,0,1,0,1,0,0,1,2
1475674,0,12740,0,37,1,1,0,1,1,0,0,1,0,0
1475973,1,46790,0,35,1,1,0,1,0,3,0,3,1,3
1476528,1,15970,0,40,1,2,1,0,1,3,2,2,0,2
1476582,1,15910,0,34,3,1,0,1,0,3,1,3,0,3
1476897,1,84710,0,23,2,1,1,0,0,0,4,2,0,2
1477028,0,30310,0,21,2,1,1,0,0,1,1,2,0,0
1477974,0,6740,0,20,2,1,0,1,0,0,1,3,0,0
1478236,1,26790,0,29,3,1,0,1,0,3,0,1,1,1
1478624,0,22100,0,25,1,1,1,0,0,3,0,2,0,0
1478634,0,18820,0,25,2,1,1,0,0,0,0,2,0,0
1478775,0,12160,0,23,2,1,1,0,1,0,0,1,0,0
1478835,1,14740,0,33,3,1,0,1,0,2,0,1,0,1
1479990,1,6250,0,26,1,1,0,1,0,1,0,1,0,1
1479999,0,45910,0,54,3,1,0,1,0,3,3,2,0,0
1480438,0,25700,0,21,2,1,1,0,1,3,0,2,0,0
1480519,1,23480,0,46,2,1,0,1,0,0,0,2,0,2
1480619,1,20960,0,49,1,2,0,1,0,3,0,3,0,3
1481133,1,107220,0,35,1,1,0,1,1,0,0,1,0,1
1481174,0,44550,1,30,3,1,0,1,0,1,0,2,0,0
1481606,1,19130,0,36,2,1,0,1,0,1,3,1,0,3
1481885,0,96290,0,24,2,1,0,1,0,0,0,3,1,0
1482367,1,2760,0,22,1,1,1,0,1,1,0,2,0,4
1482405,1,38120,0,23,2,1,0,1,0,3,1,1,1,4
1482931,0,15010,0,34,3,1,0,1,0,1,0,4,0,0
1483543,0,14840,0,25,2,1,0,1,0,1,4,2,0,0
1484274,1,13520,0,23,0,1,1,0,0,0,2,0,1,2
1484544,1,19500,0,34,2,1,0,1,0,3,0,3,0,1
1485454,0,12160,0,23,2,1,1,0,1,0,0,1,0,0
1485515,0,18820,0,25,2,1,1,0,0,0,0,2,0,0
1485781,1,5710,0,65,2,1,0,1,1,0,0,4,0,4
1485849,1,24060,0,31,3,1,0,1,0,3,0,0,0,3
1485983,1,63040,0,36,2,1,0,1,0,3,4,4,0,4
1486146,1,5710,0,65,2,1,0,1,1,0,0,4,0,4
1486799,0,18820,0,25,2,1,1,0,0,0,0,2,0,0
1486827,0,24730,0,25,0,1,0,1,0,0,0,0,0,0
1486942,0,12460,0,23,1,1,0,1,1,1,0,1,0,0
1487259,0,31140,0,26,2,1,1,0,0,0,0,1,0,0
1487533,0,46230,0,40,3,1,0,1,0,3,1,2,0,0
1487540,0,27460,0,31,2,1,0,1,0,0,0,4,0,0
1488060,1,28990,0,43,2,2,0,1,1,1,4,4,0,4
1488183,0,52340,0,28,3,1,0,1,1,1,0,0,0,0
1488377,1,6720,0,54,0,1,0,1,1,3,0,0,0,4
1488419,0,26310,0,28,2,1,1,0,1,1,1,2,0,0
1488464,1,11690,0,67,2,1,0,1,0,0,4,4,0,4
1488886,1,2760,0,22,1,1,1,0,1,1,0,2,0,4
1489142,0,86480,0,27,2,1,0,1,0,3,0,1,0,0
1489182,1,6250,0,26,1,1,0,1,0,1,0,1,0,1
1489507,1,5710,0,65,2,1,0,1,1,0,0,4,0,4
1489576,1,32290,0,38,3,1,0,1,0,3,4,0,1,4
1490146,0,13370,0,34,3,1,0,1,0,2,0,1,0,0
1490310,0,71190,0,53,2,2,0,0,0,0,0,2,0,0
1490618,0,55950,0,24,2,1,0,1,0,1,1,2,0,0
1491009,0,9390,0,28,2,1,0,1,1,2,2,3,0,0
1491294,0,35520,0,27,2,1,0,1,0,0,0,3,0,0
1491474,1,27430,0,29,2,1,0,1,0,3,0,4,0,2
1491887,0,4330,0,24,2,2,1,0,0,1,3,1,0,0
1492160,1,33780,0,31,2,1,0,1,0,3,4,2,1,1
1492280,1,10070,0,22,2,1,0,1,1,1,3,2,0,1
1492458,1,15250,0,34,2,2,0,1,1,3,3,3,0,3
1492717,0,44630,0,26,3,1,0,1,0,3,0,2,0,0
1492899,1,14490,1,31,2,2,0,1,0,1,1,4,0,2
1493367,1,7270,0,46,2,1,0,0,0,3,2,4,0,4
1493970,1,20580,1,33,2,1,0,1,0,3,0,2,0,2
1494052,0,12230,1,46,2,1,1,0,1,1,0,4,0,0
1495255,0,12820,0,20,2,1,1,0,0,0,0,2,0,0
1495534,0,99600,0,26,2,1,0,1,0,1,0,1,0,0
1495581,0,83350,0,47,2,1,0,0,0,0,4,4,1,0
1495813,1,13520,0,23,0,1,1,0,0,0,2,0,1,2
1496171,1,57430,0,24,2,1,0,0,0,1,0,1,0,4
1496225,1,14120,0,29,3,1,0,1,0,3,0,2,0,2
1496285,0,74850,0,53,3,1,0,1,0,3,4,0,1,0
1496414,0,6090,0,26,0,1,0,1,0,2,0,1,0,0
1496417,0,23020,1,31,2,1,1,0,0,0,0,2,0,0
1497055,1,12620,0,25,2,1,0,1,0,3,0,2,0,2
1497248,0,31080,1,31,1,1,0,1,0,0,0,1,0,0
1497528,0,113280,0,29,3,1,0,1,0,1,0,2,0,0
1497672,1,14490,1,31,2,2,0,1,0,1,1,4,0,2
1498613,1,16800,0,35,2,1,0,1,0,0,2,4,0,1
1498871,1,37770,0,50,2,1,0,1,0,3,3,2,0,4
1499029,0,61430,0,58,1,1,0,0,0,0,0,4,1,0
1499703,1,35180,0,26,2,1,1,0,1,3,0,2,0,3
1500483,0,83180,0,42,3,1,0,0,0,1,0,4,0,0
1501572,1,10280,0,36,2,1,0,1,1,3,0,2,0,3
1501604,0,67610,0,68,2,1,1,0,1,3,4,2,0,0
1501902,1,23660,1,36,3,1,0,1,1,1,2,3,0,3
1502000,1,11680,0,27,1,1,0,1,1,0,0,2,0,3
1502052,1,19500,0,34,2,1,0,1,0,3,0,3,0,1
1502334,0,25790,0,33,1,2,0,1,1,0,0,1,0,0
1502470,1,47950,0,30,3,1,0,1,0,1,0,1,0,1
1502593,0,15530,0,44,2,1,0,1,0,0,0,2,0,0
1502666,0,101270,0,44,2,1,0,0,1,3,2,2,0,0
1503005,1,12620,0,25,2,1,0,1,0,3,0,2,0,2
1503075,1,7170,0,52,2,1,0,1,0,3,0,4,0,4
1503312,1,51520,0,25,2,1,0,1,0,2,0,3,0,2
1503319,1,21320,0,27,2,1,1,0,0,0,4,1,0,3
1503321,1,28720,0,36,2,2,0,1,0,3,1,4,0,4
1503371,1,9320,0,24,2,1,0,1,0,3,0,2,0,2
1503698,1,12130,0,47,2,1,0,1,0,3,2,4,0,3
1503704,1,35990,0,26,1,1,1,0,0,0,0,3,0,4
1504066,1,15250,0,34,2,2,0,1,1,3,3,3,0,3
1504391,0,65600,0,24,2,1,0,1,1,1,1,3,0,0
1504664,0,26710,0,50,2,1,0,0,0,1,1,2,0,0
1505927,0,18640,0,30,2,1,0,1,0,3,1,2,0,0
1506336,1,26590,0,28,2,1,0,1,0,0,3,2,0,2
1506372,1,13520,0,23,0,1,1,0,0,0,2,0,1,2
1506786,0,50960,0,30,3,1,0,1,0,1,0,2,0,0
1507172,1,32290,0,38,3,1,0,1,0,3,4,0,1,4
1507497,1,29780,0,32,2,1,0,1,0,3,2,2,0,2
1508125,1,6180,0,56,2,1,0,1,0,3,0,4,0,4
1508480,1,14030,0,28,2,1,1,0,1,0,0,2,0,4
1508552,0,93980,0,28,3,1,1,0,0,1,0,1,1,0
1508704,1,12440,0,41,1,1,1,0,0,3,4,4,0,4
1508705,0,95720,1,28,2,1,0,1,0,3,0,1,0,0
1509708,0,12230,1,46,2,1,1,0,1,1,0,4,0,0
1509999,1,75820,0,31,3,1,0,0,0,1,1,0,0,4
1510017,0,18080,0,22,2,1,0,1,0,3,0,3,0,0
1510387,0,25200,0,23,1,1,0,1,0,1,2,2,0,0
1511214,0,6260,0,24,1,1,0,1,0,0,0,2,0,0
1511330,1,23330,0,29,1,1,0,1,0,1,4,1,0,2
1511375,1,24150,0,34,2,1,0,1,0,1,0,2,0,2
1512417,1,41690,0,28,2,1,0,1,0,0,0,2,0,4
1513974,1,36500,0,22,2,1,1,0,0,0,0,1,0,4
1514290,1,14690,0,41,1,1,1,0,1,3,1,4,0,4
1514618,1,14730,0,39,2,1,0,1,0,3,0,1,0,4
1514817,1,27820,0,31,3,1,0,1,1,3,2,3,0,2
1515199,1,12360,0,23,2,1,1,0,0,3,0,1,0,4
1515366,0,72970,0,36,2,1,1,0,0,0,0,4,0,0
1515546,0,7450,0,28,1,1,0,1,0,2,0,2,0,0
1515587,0,21450,0,24,2,1,0,1,0,0,0,3,0,0
1516329,0,21240,0,24,2,1,1,0,0,0,0,2,0,0
1516376,1,14690,0,41,1,1,1,0,1,3,1,4,0,4
1517341,0,38440,0,34,1,2,0,0,0,1,1,3,0,0
1517448,0,13440,0,37,1,2,0,1,1,2,4,3,0,0
1517700,1,5180,0,29,2,1,0,1,0,3,0,2,0,1
1517953,1,12440,0,41,1,1,1,0,0,3,4,4,0,4
1518050,1,21460,0,23,2,1,1,0,0,3,0,1,0,3
1518655,1,2760,0,22,1,1,1,0,1,1,0,2,0,4
1518969,0,13450,0,26,2,1,0,1,0,0,0,2,0,0
1519200,0,33450,0,39,3,1,1,0,0,0,0,4,0,0
1519207,0,42490,0,28,3,1,0,1,1,1,0,0,0,0
1519671,0,67610,0,68,2,1,1,0,1,3,4,2,0,0
1520198,1,6820,0,51,2,1,0,1,1,3,1,3,0,3
1520529,0,12160,0,23,2,1,1,0,1,0,0,1,0,0
1520844,0,93980,0,28,3,1,1,0,0,1,0,1,1,0
1521094,1,26470,0,44,2,2,1,0,0,0,2,2,0,3
1521561,1,39130,0,23,2,1,0,1,0,2,0,2,0,2
1521802,1,26790,0,29,3,1,0,1,0,3,0,1,1,1
1521956,1,9830,0,19,1,1,1,0,0,1,3,1,0,4
1522129,1,21210,0,30,2,1,0,1,1,0,0,2,0,2
1523380,0,46230,0,40,3,1,0,1,0,3,1,2,0,0
1524489,1,24060,0,31,3,1,0,1,0,3,0,0,0,3
1524556,1,53020,0,36,3,1,0,0,1,0,0,4,0,4
1524675,0,33450,0,39,3,1,1,0,0,0,0,4,0,0
1524938,0,7500,0,27,0,1,0,1,0,0,0,0,0,0
1525531,1,51520,0,25,2,1,0,1,0,2,0,3,0,2
1525664,0,64680,0,52,3,1,0,1,0,1,4,0,0,0
1526942,0,4330,0,22,2,1,1,0,0,3,0,0,0,0
1527199,1,27600,0,36,2,1,0,0,0,1,4,4,1,4
1527274,0,29960,0,20,2,1,0,1,0,0,4,2,0,0
1527561,1,13460,0,42,2,2,0,0,0,3,1,4,0,4
1527834,1,15330,0,38,2,1,0,1,0,3,0,1,0,3
1528346,0,6970,0,46,2,1,0,1,1,0,0,1,0,0
1528572,1,33980,0,39,1,1,0,1,1,0,0,3,0,4
1529315,0,42970,1,40,3,1,0,1,0,1,0,4,0,0
1529480,0,86480,0,27,2,1,0,1,0,3,0,1,0,0
1529690,0,6090,0,26,0,1,0,1,0,2,0,1,0,0
1529805,0,24060,0,23,2,1,1,0,0,0,0,3,0,0
1529985,0,6090,0,26,0,1,0,1,0,2,0,1,0,0
1530116,1,11490,0,46,2,1,0,1,0,3,3,2,0,3
1530583,0,27460,0,31,2,1,0,1,0,0,0,4,0,0
1530666,1,33980,0,39,1,1,0,1,1,0,0,3,0,4
1531008,0,25790,0,33,1,2,0,1,1,0,0,1,0,0
1531462,1,9830,0,19,1,1,1,0,0,1,3,1,0,4
1532088,0,23970,0,35,2,1,0,1,0,3,2,4,0,0
1532154,0,15010,0,34,3,1,0,1,0,1,0,4,0,0
1532699,0,9590,0,29,2,1,0,1,0,1,0,2,0,0
1532842,0,7660,0,66,1,1,0,1,0,1,2,2,0,0
1533069,0,42100,0,26,2,1,0,1,0,2,0,2,0,0
1533171,1,14180,0,35,1,1,1,0,1,3,1,2,0,2
1533466,1,106230,0,38,3,2,0,0,0,0,0,4,1,4
1533573,1,31810,0,26,2,1,0,1,0,3,0,1,0,4
1534346,0,13090,0,27,1,1,0,1,1,3,4,2,0,0
1534721,0,46230,0,40,3,1,0,1,0,3,1,2,0,0
1534801,0,31140,0,26,2,1,1,0,0,0,0,1,0,0
1535011,0,31900,0,24,2,1,0,1,0,0,0,2,0,0
1535318,0,12400,0,48,1,2,0,0,1,2,1,4,0,0
1535389,1,110540,0,30,3,1,0,1,0,3,4,2,1,2
1535399,1,6820,0,51,2,1,0,1,1,3,1,3,0,3
1535764,1,18870,0,28,2,1,0,1,0,1,4,2,0,4
1535931,1,8600,0,39,2,1,0,1,1,0,0,4,0,4
1536367,1,3380,0,52,2,1,0,1,0,0,2,4,0,4
1536437,0,51290,0,74,3,2,0,0,0,1,0,4,1,0
1537369,1,10070,0,22,2,1,0,1,1,1,3,2,0,1
1537438,0,129760,0,38,3,1,0,0,0,1,0,0,1,0
1538244,1,86130,0,27,2,1,0,1,0,3,3,2,1,2
1538469,1,26840,0,35,1,1,0,1,0,3,0,2,0,2
1539346,0,42810,0,23,2,1,0,1,0,0,2,2,0,0
1539630,1,31810,0,26,2,1,0,1,0,3,0,1,0,4
1540221,1,25070,0,51,1,1,0,0,1,3,2,4,0,4
1540581,1,3430,0,27,2,1,0,1,0,0,0,1,0,1
1541178,0,115900,0,24,1,1,1,0,0,3,1,2,1,0
1542349,1,17430,0,34,1,1,0,1,0,3,1,2,0,2
1542540,0,159450,0,58,2,1,1,0,0,1,0,1,0,0
1542678,0,129760,0,38,3,1,0,0,0,1,0,0,1,0
1543026,0,7660,0,66,1,1,0,1,0,1,2,2,0,0
1543282,1,17430,0,34,1,1,0,1,0,3,1,2,0,2
1543353,0,44630,0,26,3,1,0,1,0,3,0,2,0,0
1543860,1,12250,0,37,2,1,0,1,0,2,0,2,0,2
1544006,1,20730,0,28,2,1,0,1,0,3,1,2,0,2
1544334,1,7270,0,46,2,1,0,0,0,3,2,4,0,4
1544564,0,76850,0,37,2,1,1,0,0,0,0,3,0,0
1544677,1,10680,0,28,2,2,0,1,0,1,0,4,0,4
1544804,1,7010,0,32,2,1,0,1,0,3,0,2,0,2
1544984,1,38120,0,23,2,1,0,1,0,3,1,1,1,4
1545302,0,78550,0,25,2,1,0,1,1,3,0,2,0,0
1545758,1,12440,0,41,1,1,1,0,0,3,4,4,0,4
1545956,1,7300,0,46,1,1,1,0,0,3,4,4,0,2
1546231,0,30600,0,28,2,1,0,1,0,1,0,3,0,0
1546717,0,129760,0,38,3,1,0,0,0,1,0,0,1,0
1547967,1,11680,0,27,1,1,0,1,1,0,0,2,0,3
1548273,1,30170,0,34,3,1,1,0,0,1,0,1,0,1
1548349,1,17550,0,58,1,1,0,1,0,0,0,4,0,4
1548556,0,99600,0,26,2,1,0,1,0,1,0,1,0,0
1548556,1,38350,0,45,1,1,0,1,0,3,4,4,0,4
1549218,1,39490,0,37,1,2,0,1,1,2,0,1,0,1
1549933,0,159450,0,58,2,1,1,0,0,1,0,1,0,0
1550027,0,8360,0,23,1,1,0,1,1,1,1,1,0,0
1550932,1,15740,0,50,2,1,0,1,0,3,0,2,0,2
1551003,0,10240,0,48,2,1,0,1,0,0,0,1,0,0
1551306,0,31610,0,31,2,1,1,0,0,0,0,2,0,0
1551604,1,62600,0,28,1,1,1,0,1,1,0,3,0,3
1551695,0,6390,0,30,2,1,0,1,0,1,0,2,0,0
1552043,1,14780,0,44,2,2,0,1,0,0,0,4,0,4
1552161,1,23260,0,27,2,1,0,1,0,1,2,2,0,4
1552218,1,51520,0,25,2,1,0,1,0,2,0,3,0,2
1552434,0,61990,0,28,2,1,1,0,0,0,0,2,0,0
1552506,0,38440,0,34,1,2,0,0,0,1,1,3,0,0
1552827,1,18040,0,44,2,1,0,1,0,1,1,1,1,4
1553080,0,19800,0,19,2,1,1,0,0,3,0,1,0,0
1553921,1,27600,0,36,2,1,0,0,0,1,4,4,1,4
1554325,0,80860,0,42,3,1,0,1,1,1,1,4,0,0
1554761,0,113280,0,29,3,1,0,1,0,1,0,2,0,0
1555346,0,64680,0,52,3,1,0,1,0,1,4,0,0,0
1555679,1,33680,0,23,2,1,1,0,0,3,3,4,1,4
1556018,0,8360,0,23,1,1,0,1,1,1,1,1,0,0
1556138,0,4330,0,24,2,2,1,0,0,1,3,1,0,0
1556152,1,31810,0,26,2,1,0,1,0,3,0,1,0,4
1556489,1,22490,0,30,3,2,0,1,1,0,1,3,0,3
1556691,0,30310,0,21,2,1,1,0,0,1,1,2,0,0
1556898,1,14490,1,31,2,2,0,1,0,1,1,4,0,2
1556986,0,109740,0,26,3,1,0,1,0,3,0,0,0,0
1557423,0,35520,0,27,2,1,0,1,0,0,0,3,0,0
1557574,0,7450,0,28,1,1,0,1,0,2,0,2,0,0
1558048,1,12880,0,48,2,2,0,1,0,0,1,4,0,4
1558239,0,32340,0,23,1,1,1,0,0,0,0,1,0,0
1558459,1,47880,0,26,2,2,0,1,0,0,0,3,1,3
1558574,0,48440,0,33,3,1,1,0,0,3,0,0,0,0
1558874,0,63500,0,31,2,1,0,1,0,0,4,4,0,0
1559209,1,9090,0,36,2,1,0,1,1,3,2,4,0,4
1559566,1,11260,0,21,2,1,1,0,0,3,4,1,0,2
1559753,0,90340,0,29,3,1,1,0,0,1,1,1,0,0
1559990,1,23660,1,36,3,1,0,1,1,1,2,3,0,3
1560195,1,35180,0,26,2,1,1,0,1,3,0,2,0,3
1560255,1,8460,0,36,2,1,0,0,0,3,4,4,0,4
1560271,0,21450,0,24,2,1,0,1,0,0,0,3,0,0
1560310,0,21000,0,37,2,1,0,1,0,2,0,2,0,0
1560675,1,14100,0,35,2,1,0,1,0,1,2,4,0,2
1560681,1,38680,0,41,3,1,1,0,0,3,0,4,1,2
1560919,1,28720,0,36,2,2,0,1,0,3,1,4,0,4
1561246,1,5710,0,65,2,1,0,1,1,0,0,4,0,4
1561366,1,23370,0,36,2,1,0,1,0,1,0,4,0,4
1561412,1,15670,0,22,2,1,0,1,0,1,0,2,0,1
1561522,1,12400,0,38,2,1,0,1,0,3,4,4,0,2
1561563,0,26710,0,50,2,1,0,0,0,1,1,2,0,0
1562420,1,15950,0,51,2,2,0,1,0,3,0,3,0,2
1562428,1,12870,0,45,1,1,0,1,1,3,4,4,0,2
1562501,1,26470,0,44,2,2,1,0,0,0,2,2,0,3
1562530,1,21460,0,23,2,1,1,0,0,3,0,1,0,3
